"Greater Toronto, ON","Greater Vancouver, BC","Fairfield, CT","New York, NY","Nassau, NY","Queens, NY","Sussex, DE","Fulton, GA","Broward, FL","Miami-Dade, FL","Palm Beach, FL","Hillsborough, FL","Lee, FL","Sarasota, FL","Hennepin, MN","Lake, IL","Cook, IL","St. Louis, MO","Dallas, TX","Tarrant, TX","Harris, TX","Bexar, TX","Maricopa, AZ","Clark, NV","Los Angeles, CA","Orange, CA","Riverside, CA","San Diego, CA","King, WA"
930864.140195585,942426.697927595,1282525.4684217,7211423.14473664,1046953.74944227,992224.500764446,202010.7449613,545494.92182291,646445.779781512,308845.945751539,815371.733037127,416585.045205344,657439.824691592,203871.282982283,383102.596257558,652602.2146201,190916.747631655,637091.878688426,171797.801329557,165447.226034142,413798.361916491,485461.716269496,594284.195369169,210678.983038263,2132661.2273858,2014255.18972248,686140.351231723,376756.207840755,1353380.2946533
1007845.68893426,1515541.47616774,1246581.81665952,5234653.14471973,1618791.66690742,1600340.64922216,202010.7449613,58143.2751261902,640445.779781512,1157201.96808501,1290970.61799857,567308.444952909,433228.880673391,322971.664338606,521243.093091366,564809.676252499,190916.747631655,437133.617290055,-121235.382224282,220271.465310479,414656.048592198,440935.769072612,770637.684047023,489882.618306606,1996259.69476276,7014221.40009397,816078.582038476,465968.886973344,1295805.95972309
877215.232527943,905249.653575625,1788241.91799928,8341423.14473664,1043049.25412626,912715.530681038,633140.369804098,624508.858779801,581107.310114214,891607.660041838,1356668.5887778,206874.024679891,450360.464314045,219871.282982283,702093.346683037,564809.676252499,618841.378191454,437133.617290055,132440.635749258,161742.881406331,414656.048592198,339059.23557718,473310.5498715,412626.750936299,1860215.24821114,11923729.905905,907977.712061426,676982.742675061,1125637.07748461
1081022.20941723,2002785.03703632,1597895.80201292,11239653.1447197,1009292.00642634,683456.612376337,192093.2949591,388871.173713436,821594.869570779,643971.748609091,1294614.07920571,354807.070400593,551932.03301357,328025.52027082,297427.00168838,546409.676252499,600496.799362281,546662.219829775,991361.216368777,283943.489155071,475269.875129989,351890.470398938,584563.416346837,144035.509965627,2007003.60452595,6087952.05189813,717288.48754554,769014.673734534,1125637.07748461
1505807.96889114,741387.925982372,1308054.80985691,7493193.14475354,915023.332187638,1289322.59719112,630391.505756499,315000.880705313,857773.869570779,417346.481391667,1256039.02715179,528495.371766405,506459.765401425,511375.389892893,452118.153404868,2022325.42018658,792411.848375484,509998.122247844,366558.003192195,126426.465459141,475269.875129989,260643.402825568,430049.433330516,90395.4694167008,2195435.75463324,24213316.67624,567082.494760622,383217.557396103,1078253.35882256
881804.914564922,871452.679678369,1444231.03619571,12739653.1447197,666362.550572324,749285.136670802,316389.602029359,412650.500337623,907773.869570779,574990.486334798,1276070.61799857,538125.052010079,549507.579491141,490475.389892893,345669.396687894,2022325.42018658,792411.848375484,509998.122247844,351284.681249569,169072.757092293,438705.553026779,313621.097638176,457150.219687616,496090.244283399,1427480.00829494,2136975.03768496,797112.153817963,692217.418187722,873250.469408839
896334.527380253,867397.866210864,1102066.88852596,11198723.1445676,1144908.56974989,1089524.26040142,316389.602029359,412650.500337623,879886.495241906,420346.481391667,1239755.84174221,438019.404221886,86461.2379323093,27178.4241767418,713033.683479844,1977303.21349193,393896.908485186,407887.71419192,26307.2652855412,261724.476636393,438705.553026779,150001.12694756,504733.316027714,445332.567620447,2643979.2959351,1788719.98526393,729789.37140691,1063900.19990711,790977.281370428
838964.140195585,1030526.92315268,1472032.99845466,3605803.14463522,1232991.6434307,617486.169656118,509508.77402622,256393.971037377,924917.022275364,989160.735559063,1487610.50204242,102963.914176915,660063.27180174,270309.581548563,465279.126373421,1977303.21349193,663870.135619431,407887.71419192,56353.0917330936,67082.8936970296,366961.842126243,915708.785821503,635429.610821175,512983.091802083,-1527994.17587702,2677044.4575148,916913.860886292,795047.428499088,760977.281370428
900904.914564922,790433.837278431,1466959.7753833,6066423.14473664,645585.806182263,538493.558976063,509508.77402622,-59248.8000824109,1137252.9965044,791401.085237844,974748.860932085,606037.196352467,512465.624219658,397931.742831605,655376.883049507,680394.250062283,645525.556790257,493025.058805255,127618.371672837,2554790.91296518,418552.842126243,272336.749882839,640262.587815681,722745.210280293,2230056.50547862,4257902.34562146,1034103.03424476,1045167.99989473,1233114.99321469
600744.845343275,859789.101196112,931792.056786032,6706852.15585969,976566.548428507,553464.001696282,292154.602029359,106292.44797536,-13671738.5329965,806963.733690138,-91772.0268184874,363762.168326849,562997.572115446,393931.742831605,655376.883049507,680394.250062283,864461.353369083,493025.058805255,26307.2652855412,159086.268079531,355810.174848635,272336.749882839,601820.814996066,428088.193174399,1983863.2669969,1763616.05111646,1033488.92413695,840400.960932449,656870.173233498
1071064.98378657,794325.160332073,1748190.17078926,4916423.14473664,1133155.38687673,553464.001696282,292154.602029359,176254.373345106,838131.289298313,659971.748609091,760005.126662386,452454.067785787,404988.898244084,208774.105668539,504938.070199732,594599.039230874,864461.353369083,466044.212142979,29592.9341249437,2752263.63833645,355810.174848635,187446.071236617,607111.936616991,343876.865197055,1896727.19875015,2696983.00076578,900285.723547498,928413.816634166,1240672.59130129
837745.688934258,591302.478997432,1523576.01123206,8169963.14477044,695705.571893708,1101068.404585,451894.828452328,139957.145846133,819541.351326792,790963.733690138,1015658.93762727,478365.69152273,369898.51914269,238774.105668539,716307.781174325,594599.039230874,602024.684600475,466044.212142979,-43365.9845548086,238883.17458266,396162.010289491,394780.386076677,575325.150580684,382279.958963708,1843108.93931774,4057249.46697224,846241.823553857,90907.3406086876,1411577.2659452
712215.232527943,612333.837278431,1889909.58117169,7496733.14478734,719594.195312363,905876.282266426,451894.828452328,-69188.5384779084,842773.869570779,790963.733690138,-353380.433236704,482111.723633961,426488.898244084,217874.105668539,716307.781174325,864205.330468025,602024.684600475,517698.75155107,-148312.753933821,201497.806308398,396162.010289491,470203.19905601,683914.822651627,520679.992329813,752393.061388128,1663148.54066028,1066028.98552584,363692.123296073,1508840.83478633
920704.070973938,955970.934471437,1228232.35946988,5746732.14478734,1134385.10770867,799152.128911786,317719.818002073,392195.782843404,785711.079286501,1172101.96808501,-16544.7857023909,183395.462783608,345304.467133348,656592.945037565,570598.423637566,864205.330468025,543226.780876074,517698.75155107,-232391.314596726,308150.611995277,382861.842126243,453901.154047184,484392.582275057,264407.621898017,1374094.77883373,1149424.84223543,326217.424265981,34968.6224054709,1203557.39512808
516955.163306296,887744.727495576,1650560.56783013,4393193.14475354,613050.935577619,1381140.42039304,317719.818002073,448631.564747445,691777.137601782,982607.660041838,1393912.15409279,112088.007888872,363287.232901569,714491.272938583,570598.423637566,272595.827602454,543226.780876074,517698.75155107,308818.45660341,309150.611995277,382861.842126243,378273.041927233,589147.832691277,487092.285255166,2577673.90678012,1561399.55304718,728465.622257648,759888.698037436,1308606.0649885
731644.845343275,1233802.11661565,1303456.26800101,2636113.14468593,1177270.5097362,980887.021325092,285316.703435659,-108474.436144328,542663.072040252,999160.735559063,799168.949475581,547025.052010079,525822.754337883,729395.386367498,352559.508953496,272595.827602454,806330.26141426,517698.75155107,-54126.2306719358,303150.611995277,418462.134059333,284377.390380636,457798.796078353,166536.384518756,4005910.83315778,9156656.7081971,485758.141565792,752199.452036884,1409115.1511128
915274.458158606,754962.757063556,1364955.04760593,8893193.14475354,1161246.64772985,523323.360436583,285316.703435659,20953.219109675,456053.293250588,340844.945751539,-512483.498974105,477042.01672423,437113.743179471,643349.242299711,352559.508953496,799503.034718184,787985.682585087,603839.15820949,51011.6774311252,318150.611995277,418462.134059333,243236.776982463,586889.434042048,1549078.18431117,1860472.23563035,2036707.77196298,643922.494313553,702086.575401203,1199289.23197383
1552867.03328675,1015913.81966475,1513261.46315606,5343193.14475354,1191715.72046663,1123679.00916529,682755.786131578,205413.916223599,882673.869570779,919046.727085124,263589.163161276,583851.198383089,723309.204851269,365433.620009875,572860.390355512,872993.237982053,860868.691705097,603839.15820949,215735.905479492,357794.511658237,362344.976946153,-752240.302684455,687108.805437606,589112.220840366,2675417.83547717,1792396.50210032,683793.902548245,1109141.20856884,1185315.09848009
1086215.23252794,1429289.73789128,1283216.71505609,5094963.14477044,647312.513666079,792715.530681038,682755.786131578,300118.074573694,699797.622828562,1160701.96808501,1412289.40432218,524358.154021949,292418.147511862,365428.620009875,572860.390355512,872993.237982053,221237.925662395,262141.358733486,984805.35884454,296979.518473666,362344.976946153,401350.268608018,457408.657403804,231181.359807199,796588.167531698,1343366.56293418,637010.996334423,751756.14885226,1114410.9133708
1296494.5966019,847935.462942347,857491.747712302,5919963.14477044,758607.288847511,1955039.60797862,505680.195670515,-25444.5829218051,1118252.9965044,1037924.19426964,640710.420722926,269090.356686126,299848.147511862,482105.086763326,519806.928832776,534727.345180535,221237.925662395,262141.358733486,1837355.70310828,304050.611995277,698502.964147114,295738.548905546,558139.234947098,704983.915032052,2039578.07741021,5766968.61020508,704960.187816954,1144000.7088259,1006560.8607381
1051743.84534327,908786.300318456,1405820.31269609,5264963.14477044,661005.154906337,983849.702456025,505680.195670515,-102134.226292226,1138352.9965044,743749.065375761,384725.037137866,513858.154021949,346444.619568397,408870.507233027,519806.928832776,534727.345180535,1268114.36883438,503629.443444196,904938.093059892,338823.850356309,698502.964147114,464506.687658178,377957.907910476,294638.802045299,1274727.50840311,2380516.33293647,907960.942031395,904102.532507761,1055033.5497325
876433.527380253,1610505.77941357,1395235.13795056,8989653.14471973,647717.401917986,1032696.74353316,229036.159476932,-22316.4696109418,792018.683848988,759971.748609091,1187307.75774183,519568.550250645,300348.147511862,380433.620009875,692550.23230664,436547.686572379,334156.242590726,612575.867378432,975830.348635031,253501.986985785,873340.24942703,289644.51715528,641207.207853823,461984.473216793,2376750.88276687,5488118.56977911,824212.153817963,681745.99982341,1120719.54207748
676174.458158606,864668.946425739,1447640.46010049,7071733.14478734,1011470.10529759,984039.60797862,489076.349052711,423555.615000672,657001.203636197,633819.208731993,1433110.50204242,448497.118391849,240195.638292243,444870.507233027,692550.23230664,527861.836071991,450165.826510542,612575.867378432,1441965.98791842,629361.185305441,827283.764389498,429074.383168851,656964.227573519,710401.599509347,2681785.45543527,5378620.31019529,419680.725856328,726469.034055125,1082439.7124141
1303359.58356057,1067153.04206015,1507226.5618219,11193193.1447535,693449.666126214,1455180.00505758,-150935.305325241,343140.75926927,-24437.6867614181,568778.184265898,580991.907461861,464997.648632398,239265.638292243,365428.620009875,800164.31965159,527861.836071991,748136.203181618,467026.000515894,1627698.59091947,886535.687805275,583364.00917198,436024.240112261,549502.46847009,578870.083564897,2576946.55549922,2298016.08566465,695685.855978865,706071.984290578,956399.489924548
911804.914564922,793988.73881433,1641440.34910103,8059343.14466903,18324.8601624912,1155517.47196768,-150935.305325241,-87031.9503671527,813029.573302751,398224.408332047,1244263.33397823,330192.358501184,290418.147511862,715252.084540883,800164.31965159,820474.782051859,271906.037008815,467026.000515894,1824555.89343461,89465.0090097406,583364.00917198,459076.066234592,607856.907659628,695804.121368095,2360563.04068446,1669312.25382161,1092895.86833099,990019.880532895,1205738.67120277
1515461.11072368,694821.997072634,1478944.80747942,271542.155808979,1138513.78254272,883530.50557579,216695.337260841,799625.522381068,846273.869570779,1641771.93103963,1086917.76959014,495148.062340613,300417.240372134,584433.620009875,244543.951806186,560279.359622096,271906.037008815,450026.820260728,448493.065339247,123815.901120466,594593.759908751,465142.010408089,546551.087034882,-253670.943886909,2091941.0821807,1333070.65210521,995961.690255629,701450.689924128,1109938.22437641
676174.458158606,978102.792290913,2020583.62046478,5214963.14477044,662318.070390491,927567.452175516,216695.337260841,-132874.708087197,859217.853062176,-335183.055321664,-807222.27884668,55501.2038526317,225265.638292243,454433.620009875,671287.388244717,560279.359622096,553033.501762768,537422.544088912,503158.824046347,289223.57311556,594593.759908751,229391.42410954,486395.148556199,80158.8157739413,2131630.97836288,2597935.6297936,474032.154553987,275892.059922543,1134719.56259319
961334.527380253,2655531.23898835,728691.129810147,4951852.15585969,721274.092655907,1088524.26040142,490872.153839007,222272.274665777,886053.063132919,869200.196388127,-1913.78935498616,299172.340350604,228265.638292243,575845.318184442,671287.388244717,679563.404089658,434502.1546737,492952.32076404,546271.379980246,342540.076728841,570209.882915544,341036.940624959,435989.327931453,130418.301729538,2131630.97836288,5336676.04419408,714115.932347743,1019613.03070941,1350609.04106389
826334.527380253,818263.745109254,589754.873948651,5914733.14478734,1043049.25412626,1546831.18567336,436959.33177966,513194.193633318,903053.063132919,1067805.44091882,1199857.2855769,208646.366001349,237265.638292243,487844.760551084,638311.579493867,679563.404089658,434502.1546737,492952.32076404,492082.537923657,345606.637085722,570209.882915544,397113.882704257,327353.701871497,369396.47870825,1890930.66064256,2185298.86186166,763530.64720906,452639.225834772,600601.564082984
1471024.20941723,779366.507929865,1994704.42672851,7419963.14477044,887937.675587121,907604.398775243,561219.526523131,-5401.96590498672,834187.918682637,955148.727791285,715275.092871443,291307.238794231,547281.817315897,764189.858065332,638311.579493867,508123.009040039,926061.825071646,386991.203252711,492082.537923657,283468.425080852,822861.793241533,402299.028784235,390481.319955098,435984.473216793,2004619.56461229,2034449.0316217,894345.74503544,658823.10828844,1234730.18938789
986124.209417232,124655.216350846,922744.198148577,16688193.1447535,730852.541974034,833374.590924944,561219.526523131,546177.203214834,822187.918682637,1191291.82623066,866533.235340406,253505.554464944,225195.638292243,613202.26407707,593496.770783905,801012.838433322,507663.221860502,386991.203252711,1051230.37076228,346821.109346781,822861.793241533,429838.521805922,530824.10089316,188816.301729538,2306315.38311571,1969066.95308418,857836.74122485,448923.838224893,958477.439683593
664244.845343275,1095942.37706809,4127686.0672837,3496232.15575827,1261830.94185775,1346008.52935205,634445.024143887,-684103.198631736,914160.9058283,1408721.45513161,-71753.9766090539,402710.079475883,220575.638292243,484729.252343411,593496.770783905,801012.838433322,589520.212732062,569603.129337218,1395220.74202366,343540.076728841,347344.976946153,369614.264188498,413093.550972416,359490.273217889,2176769.26903649,1932677.48969456,708145.5915632,935993.774397487,972238.119110998
1205747.8996695,769899.178581299,721366.260453256,6961733.14478734,859219.824322873,797434.444416501,634445.024143887,576167.359516464,785649.828420485,818532.175909442,1303269.06094273,299779.989953856,266677.954225883,396804.973600654,814961.673048536,721953.843969198,355366.52340751,569603.129337218,2073528.17976542,450905.079444919,306398.476838432,276338.057978058,495702.935073696,-189691.943886909,-635842.990363147,1808834.16110608,385242.74644932,943894.611257674,967294.7171976
960864.140195585,939826.335545813,1581334.21964156,4603193.14475354,657250.453147534,778382.719176884,515435.150196303,376988.297497588,654001.203636197,732858.575344512,1323339.62165116,436888.743384035,315710.415124006,-54685.1709996177,814961.673048536,721953.843969198,618652.304686884,531222.324658103,7337228.73477451,184867.339497868,306398.476838432,486814.182889625,664952.17889646,679661.04259313,2010917.74769146,1892517.56825094,482635.249464727,806293.076745681,1403433.18406702
1001904.91456492,953148.703586973,192730.764596807,6861733.14478734,357445.665333502,687234.932777977,515435.150196303,245160.493668036,867953.063132919,1165138.86258402,456593.351296554,436888.743384035,450534.650319199,-64233.1142851603,570092.120122814,725854.843969198,738772.88628081,531222.324658103,-189661.002542594,201068.66063299,1166809.04102209,348221.950162065,592659.86711932,-91093.2317436471,2925141.25412995,1669312.25382161,722420.315631023,830561.897941473,1088676.0569113
906434.527380253,2047088.49095173,358074.440038324,3218193.14475354,17425.7860606643,857461.045968304,193517.663687033,519639.459337959,861053.063132919,807043.648037091,768485.745839399,338574.578860445,526439.378829467,701873.470074668,725897.117930244,725854.843969198,408285.751787277,593890.383507877,-304462.219343747,163534.918812214,1166809.04102209,410841.247439607,619856.711070353,477528.217040273,2459460.47235229,1223259.66555557,895341.397482885,669860.885503371,1510011.73813549
1046594.5966019,1271022.7218362,3149.61549368175,5594963.14477044,1275631.70833889,843461.045968304,984909.225198045,-516758.149241972,866053.063132919,1131291.82623066,560045.172301639,434234.743384035,57651.6969984755,384004.606586257,629205.966213756,640051.867362714,163802.679931139,593890.383507877,-304462.219343747,409079.779650036,850923.853191181,418202.135902161,561454.243083849,632458.264135021,2004255.29419806,2451901.42429045,701733.137366299,516305.688813489,1514935.07497767
836424.527380253,888443.777506923,-231232.104111529,6841733.14478734,1175781.81882394,703206.853362185,984909.225198045,214370.184854695,809020.165483785,1073138.86258402,1299431.16685868,363188.76414942,124447.057660632,655590.044390795,629205.966213756,640051.867362714,163802.679931139,397756.69440086,-301826.89818454,294182.93538564,438909.672885778,384956.619386742,596695.959782881,475790.763396418,2112058.62925327,2442911.42429045,251874.130568209,513084.192582132,1482407.31756075
830864.140195585,963449.653575625,-80226.4840955497,4216423.14473664,686325.640145496,783345.772577157,741776.585470945,-79752.2643799611,925916.022275364,1175426.50160665,1287431.16685868,363188.76414942,483319.170602359,377744.418841806,512099.604496296,702926.772919998,578223.071243301,397756.69440086,-64245.937487659,362185.19800113,438909.672885778,497026.965745946,612547.144628814,169677.862237166,2230359.16187631,1503037.66199221,413189.318646612,409695.749749053,1491457.31756075
1075434.52738025,829754.667724068,84432.7852181976,4465423.14473664,636310.484197089,773412.276456665,741776.585470945,183244.115409382,905907.022275364,1174535.46103046,1538388.60160714,431255.743384035,564898.174290207,543902.385329606,512099.604496296,702926.772919998,559878.492414128,562905.562079078,52478.3569424404,207033.079795331,698142.867600171,423919.497614123,529144.873231585,310575.644495367,1705619.79816907,476047.298275662,456529.897900871,658717.482086451,1102840.8066732
851804.914564922,847369.308807521,402566.735705997,3908193.14475354,756689.498038555,947496.514704041,624231.506948991,421865.306187331,906652.232346107,1220426.50160665,1236329.81801853,861472.636486806,46251.6969984755,622328.56759128,624570.517151347,734954.843969198,-64674.790142086,562905.562079078,-191358.131042888,157033.079795331,967764.76538286,454554.221038049,608663.023168287,31788.8622371661,1799741.37734499,425241.69346317,773636.998772916,845034.963715948,1174725.12055032
651674.845343275,845810.519248619,-100839.867351074,1014653.14471973,267565.350572493,683108.331226174,624231.506948991,72867.2967697916,967164.758078773,829268.181558734,1362929.12852462,296561.390156918,101117.590160488,1137180.75142451,624570.517151347,734954.843969198,555678.251572409,542805.562079078,935822.261676746,328794.738238885,967764.76538286,465133.561466039,600534.618727584,93632.7826165179,2711105.58977387,1640547.85051936,664003.976578216,168983.001878823,1472307.31756075
1527961.11072368,649853.629667022,1150389.11501363,4278193.14475354,116762.809618791,807384.935972867,1069889.02883372,302333.745380058,456457.865268752,1088853.6956749,400179.650817798,232741.606886063,626199.140720101,287180.751424511,-6482.83190134761,570294.250062283,555678.251572409,542805.562079078,1066932.202819,152463.436342297,791114.743173444,465428.532854721,600792.607144639,277476.644495367,2007362.57719308,1099409.98884614,724681.305399541,748995.207458201,1336165.7186298
1542861.11072368,977668.721200651,36812.0990158417,3613193.14475354,539801.941067469,887496.514704041,1069889.02883372,343914.789052578,934549.465465011,1010242.59441087,1598859.43537812,552307.749389024,529336.077742087,-67592.8828640444,-6482.83190134761,570294.250062283,344285.751787277,534259.459189982,1010422.10261465,133646.751088111,423982.223707918,390109.276748991,611856.514481078,496528.217040273,2224496.00784429,1426905.48691542,642154.378462701,890519.81785315,1018665.4301166
656215.232527943,664796.240546948,-72643.8924487038,6961733.14478734,260804.281016485,807384.935972867,547530.131738383,-175212.009117093,876286.791568865,827043.648037091,1108348.52027833,272927.941162853,596249.445590199,927122.534167621,683953.600274707,336269.747889103,325941.172958103,534259.459189982,989337.9408528,213909.337247502,368096.67263004,421598.838042114,594559.045272072,366247.94988084,2203477.00827855,1403748.14692808,599978.562600487,721776.79811495,1112453.2626515
602215.232527943,986458.056208594,4844629.5872091,5343193.14475354,7651.68452257931,1075056.55993169,919779.01106381,789163.651885671,929553.952113798,1096291.82623066,1197578.47829167,525030.719548348,155961.761129643,817864.952681121,683953.600274707,336269.747889103,340285.751787277,448000.718938671,989337.9408528,267164.559687942,889107.877902061,442559.699405044,453234.004090177,253596.611760785,2231046.00784429,725945.141630178,472604.503361131,1069261.62460353,794354.880889229
871124.209417232,1124675.86055149,1725708.51542553,6921733.14478734,550132.047857811,846653.841994671,919779.01106381,-138787.77615127,855498.528259113,1116281.96102339,843769.087374362,545307.749389024,554432.03301357,983552.041724409,358848.442430275,604477.87801226,340285.751787277,448000.718938671,1133302.05554751,269765.709498683,889107.877902061,441255.147649027,586905.034751232,462635.183460009,2994651.19686502,2182482.52334847,781095.952810708,712356.823325605,1106703.8559546
1222905.7581559,1328693.2144442,-890575.224950807,4688193.14475354,1309741.94289471,934596.248781901,278444.926544657,421012.003597692,986164.758078773,1078753.6956749,724497.55128014,214741.606886063,558932.03301357,936222.534167621,358848.442430275,604477.87801226,390024.879853647,469868.427547199,1092108.40198188,-164420.933455277,1056573.85497628,379063.024364715,495373.895365151,466126.796553842,2707920.33857966,1781454.09747422,557992.700834232,695453.337334291,1215689.65068706
875863.140195585,839891.314466899,-629170.951983898,6831733.14478734,694520.008314401,839859.308571954,690010.429386512,62160.9538509207,265599.206701634,1060242.59441087,845769.087374362,534030.719548348,512143.639065917,922222.534167621,449174.130554122,598565.831559302,437475.025554485,469868.427547199,1114151.05521224,181706.100938695,1056573.85497628,475521.132994335,523230.830736737,530071.317989749,-2949379.9123263,2203990.15547238,914807.47359171,852747.911801445,546710.646978305
1006090.20120195,1286544.2770454,1059277.43533514,4563193.14475354,1658652.18448884,1043872.60934786,162516.257240529,224583.116151705,-9015.15826467681,1121607.66004184,-103376.836865787,293927.941162853,512143.639065917,824205.41525711,201548.282393273,598565.831559302,455819.604383658,421429.102047582,957559.988590472,192357.571725921,597409.11281354,66686.3814260354,428598.34677922,427431.176068506,2352310.08536861,1761355.09747422,829367.246449138,987650.235632022,1006197.56217101
866904.914564922,944898.453817734,64202.8018606291,4493193.14475354,788067.610411672,1108800.95468579,465132.055047285,499662.224116113,847141.013666039,1065242.59441087,423862.057208952,529030.719548348,553655.482753282,821836.262714818,201548.282393273,510279.359622096,320853.717123054,421429.102047582,1070207.95264339,302220.785931677,597409.11281354,312711.819550407,490248.801388636,718527.761501851,2156702.18948898,2213818.86081706,681255.271241623,1023287.87802361,572562.910614475
1009964.14019559,838654.44249898,1844238.34502158,1989653.14471973,1128057.44129857,879814.211978886,299428.672558891,-140319.407042773,881805.581912075,1209193.96879117,793198.563191888,322561.390156918,517653.639065917,787958.114083744,351538.311453739,510279.359622096,358228.486435794,514969.712646291,1110118.32099689,277502.016058025,484534.704695589,460243.618688675,471191.067475582,280344.804791027,2295152.49230912,508871.428468846,765091.605258153,663855.039347913,971614.342552977
1051744.84534327,692687.338375502,1844238.34502158,6644733.14478734,996233.615747773,879472.825397413,372679.052283585,263181.150242709,875705.581912075,1042453.25425131,856182.763175475,533030.719548348,513643.639065917,1105375.05790177,351538.311453739,501414.355425495,404846.583800191,514969.712646291,951623.335822509,222486.621604611,813500.328157136,515683.275352859,546937.479892639,1933665.99275813,2459051.83230565,1481076.42078366,867151.128318721,1007750.23563202,1018062.3487758
1436334.52738025,979181.599463494,2026687.85763608,5594963.14477044,-415834.581933901,985612.779466146,476976.349052711,453409.484339376,879117.853062176,1123753.6956749,1388350.43446053,527911.048379963,514143.639065917,920164.280967964,194648.282393273,501414.355425495,447879.007691388,449528.761155688,791549.729324032,307975.933966385,760284.529879166,496641.056697486,593242.907338834,392565.333201075,2869738.43692932,1736504.278147,790406.25266932,525777.733379791,1125637.07748461
1432791.04150204,1067890.86401672,1726687.85763608,3218193.14475354,1372786.06265482,913958.325459221,-328839.92686169,439783.5230515,862998.528259113,1246252.3654016,741587.55128014,529030.719548348,513643.639065917,902562.99674361,44759.5630981666,595801.559516155,582102.19024401,449528.761155688,934276.703378344,232811.745870437,760284.529879166,368684.229063461,382017.676251572,2546758.29877513,8619431.2570317,1340659.03415931,615691.614175705,782460.036181861,1093839.95738894
1407696.9640651,829144.365113793,2237323.16314358,3893193.14475354,1140126.8820184,1496640.09119597,292978.946512323,522586.356262055,878805.581912075,815268.181558734,866261.787853118,309561.390156918,574144.107339736,954570.193614634,317438.311453739,595801.559516155,608702.184614237,434074.53614685,687297.562162649,241806.032784988,335968.268188293,338626.829203074,433378.876838176,1596928.72517586,4372319.64877584,708798.710420319,-1009718.97762167,763648.109304537,1170805.51474398
960487.830447851,2017448.39029349,2369238.34502158,4692793.14475354,582169.040377893,939594.010244515,282006.333610516,512093.096617139,530135.21194943,1130342.59441087,875262.787853118,288927.941162853,518488.639065917,948105.770537848,161828.581768213,867125.598960326,706890.737173714,434074.53614685,596452.793454159,226873.390465266,412228.369993914,518196.439693421,487568.917218088,361981.412816244,3489029.47191803,1390611.52161393,691142.413775622,566576.157419444,984356.291359597
1517767.03328675,912290.726860028,261036.966567854,6941733.14478734,706935.555722576,1200698.93858774,282006.333610516,479039.9061211,239177.63916229,1230426.50160665,729752.383279387,285927.941162853,791504.833030701,776999.088660226,316748.442430275,469945.824684152,688546.158344541,368900.814411835,843309.909059426,125248.342286898,412228.369993914,453112.601708662,439749.980924287,84452.9889525616,2204239.75130727,1413869.76636699,749563.582515622,716471.823325605,967794.666476869
790704.070973938,999389.463577894,19653703.8594635,5569963.14477044,1163271.20924675,1349846.72498665,804641.723376694,556189.248283121,715399.284402186,1226252.3654016,1064699.62438617,539911.048379963,549144.107339736,661095.750980568,407074.130554122,619474.120268792,662994.293854967,368900.814411835,725708.024745669,121715.683902798,740566.315343228,291064.577401303,565692.410555364,326393.232246121,7152730.25675189,1285238.49605591,857997.122575685,652967.915983594,761881.150268443
830704.070973938,747023.985118332,281394.642867578,6701733.14478734,604250.574632878,1279882.51138555,328820.368320984,531999.332969831,982664.758078773,1216352.38102671,491126.824352008,270927.941162853,275221.612192702,895136.904826994,-166955.218539461,619474.120268792,272223.797421744,529086.33976083,700708.024745669,349863.800408274,740566.315343228,464348.361186813,528880.811177438,-150368.361627612,2670500.75189598,1872510.24214351,687630.477444083,441794.926043971,914644.316236626
1519667.03328675,1125524.5727252,356217.899655561,6246733.14478734,292201.488577649,1404814.97265228,328820.368320984,569808.693403112,989664.758078773,1249753.97232198,443836.824352008,570899.817130354,717676.045040526,993911.993098633,164548.282393273,546068.153454631,412032.896004837,455554.124202674,516119.659875353,263117.445107161,499535.752006476,695351.686146484,563110.36390279,336344.804791027,3430170.64502196,886660.601475292,799467.361045401,662497.880461573,816012.435437468
1532672.95584982,1105456.79292646,1171848.16546995,2465423.14473664,1244667.49890117,1251260.52690358,160294.800163507,508884.643149884,783129.969568171,818532.175909442,162052.507431249,275927.941162853,582890.560957034,974511.993098633,501054.126373421,463482.180756944,622281.568729369,529495.253140926,819243.54195175,214100.261946551,499535.752006476,299977.878284737,696450.479962584,339742.708064485,3012963.96532508,-2975.96216727211,-265653.524996761,954115.711789064,1121538.76737383
1526867.03328675,695077.035765227,537269.910335229,1416423.14473664,577641.31755346,1069577.77548204,160294.800163507,622892.05841147,1140616.65931989,1009535.46103046,783710.598790941,348422.743384035,781429.680595652,848299.637046246,501054.126373421,463482.180756944,421561.653432813,529495.253140926,898236.028691255,291925.956955126,714632.742180082,412633.234181047,563110.36390279,-29257.5476891928,2524125.56693168,1201261.69137397,619310.964614998,375998.229634368,871288.110016656
1078807.96889114,1047191.00117342,499250.983230339,6156733.14478734,1221936.61565485,992412.993647257,257540.131738383,498979.38778361,880805.581912075,1121138.86258402,857164.087374362,301561.390156918,775029.680595652,843299.637046246,424174.130554122,589202.52867807,421561.653432813,317078.224493881,608318.058568285,255603.359929167,714632.742180082,485744.70894215,646450.479962584,492932.343761148,2418810.43879806,1853469.37263478,814211.635952601,933979.859707276,1024051.27598484
